timestamp_ms,relative_pitch_deg
12,0.0
1692,0.8300000000000001
2696,0.85
3700,0.35000000000000003
4704,-0.52
5707,-0.14999999999999997
6710,-0.02999999999999997
7714,-0.47
8717,0.22000000000000003
9721,-0.5
10725,-0.13999999999999996
11730,0.31
12732,-0.10999999999999999
13737,-0.47
14742,0.12000000000000002
15743,0.030000000000000027
16746,0.030000000000000027
17749,0.71
18754,0.04000000000000001
19756,-0.41000000000000003
20760,0.46
21763,1.03
22767,0.87
23770,0.38
24774,0.29000000000000004
25777,1.07
26779,1.02
27783,1.83
28786,1.1099999999999999
29789,3.53
30793,2.59
31796,2.27
32799,1.93
33802,1.52
34806,1.62
35809,1.86
36812,1.87
37815,2.63
38819,2.61
39825,1.81
40826,1.22
41829,1.97
42833,2.42
43836,1.78
44840,2.72
45842,2.96
46845,2.0300000000000002
47849,2.38
48852,1.83
49857,0.24000000000000002
50858,1.2000000000000002
51862,1.03
52866,0.19
53869,1.29
54874,1.61
55877,1.34
56881,0.8
57883,1.28
58886,1.12
59892,1.29
60892,1.45
61896,1.1400000000000001
62899,0.5
63902,1.35
64908,1.1099999999999999
65909,1.8800000000000001
66914,1.21
67916,1.19
68920,0.97
69924,1.07
70925,0.29000000000000004
71929,0.88
72933,0.79
73938,-0.07999999999999996
74940,0.36
75944,1.32
76946,0.18000000000000002
77950,0.42000000000000004
78953,0.66
79957,0.35000000000000003
80959,0.5700000000000001
81963,0.18000000000000002
82967,-0.75
83970,-0.14999999999999997
84974,1.01
85977,1.24
86980,-0.36
87982,0.010000000000000009
88986,0.19
89990,0.47000000000000003
90992,0.33
91996,0.18000000000000002
92998,0.64
94003,1.15
95006,0.6000000000000001
96009,-0.14999999999999997
97012,0.13
98014,0.36
99018,0.34
100021,1.3
101026,0.17
102028,0.44000000000000006
103032,0.5900000000000001
104035,1.02
105038,0.23
106041,1.22
107045,1.1600000000000001
108048,1.49
109053,0.54
110056,0.78
111059,0.7
112062,0.9500000000000001
113064,0.93
