timestamp_ms,relative_pitch_deg
3,0.0
1695,-0.37000000000000005
2699,-0.5800000000000001
3703,0.23
4705,0.12
5710,1.01
6712,1.02
7716,0.96
8720,2.0500000000000003
9723,0.6799999999999999
10727,1.8299999999999998
11730,1.66
12735,1.74
13739,2.12
14743,2.04
15745,2.17
16749,2.13
17752,1.14
18756,1.43
19759,1.16
20762,2.67
21767,1.2
22769,1.54
23773,1.1
24777,1.3699999999999999
25780,1.08
26782,1.8599999999999999
27786,1.4
28789,1.8399999999999999
29794,1.99
30795,1.4
31798,1.74
32802,2.19
33804,2.44
34810,2.8
35811,2.44
36814,1.89
37817,2.54
38820,2.68
39825,2.85
40827,1.81
41831,2.35
42833,3.1999999999999997
43837,2.35
44839,1.81
45842,2.83
46846,2.28
47849,1.98
48853,2.91
49856,3.51
50860,3.0
51863,3.69
52867,1.99
53870,1.94
54877,3.33
55877,2.2399999999999998
56881,2.9499999999999997
57885,2.02
58887,2.14
59892,2.31
60893,2.0
61897,2.46
62902,2.11
63905,2.64
64909,2.59
65912,2.34
66916,2.0100000000000002
67919,2.0500000000000003
68922,1.23
69925,1.75
70929,1.17
71931,1.75
72934,2.2399999999999998
73938,2.13
74940,2.0
75945,2.65
76949,2.54
77953,3.12
78955,1.8299999999999998
79959,1.66
80960,1.94
81965,1.21
82968,2.35
83973,2.2199999999999998
84977,2.25
85979,1.5999999999999999
86983,2.42
87986,1.89
88989,1.98
89994,2.51
90996,2.0500000000000003
92001,1.95
93003,2.5
94006,3.19
95009,3.05
96011,2.79
97015,2.6
98019,3.4699999999999998
99023,3.01
100026,3.08
101030,3.1999999999999997
102033,3.33
103038,2.4499999999999997
104044,2.7199999999999998
105045,2.9699999999999998
106049,2.6999999999999997
107053,2.38
108056,2.85
109060,2.61
110063,3.56
111066,3.25
112070,3.13
113073,4.08
