timestamp_ms,relative_pitch_deg
3,0.0
1697,0.08
2701,0.46
3705,0.79
4708,2.07
5712,5.800000000000001
6715,4.49
7718,5.21
8721,4.46
9724,4.44
10727,4.550000000000001
11731,4.49
12733,4.180000000000001
13736,4.8500000000000005
14740,4.48
15743,4.2
16746,3.9699999999999998
17749,4.11
18753,4.3500000000000005
19757,3.92
20759,3.34
21763,3.9899999999999998
22766,4.48
23770,3.54
24772,3.7199999999999998
25777,3.92
26780,4.29
27784,4.7
28787,4.44
29789,5.470000000000001
30794,4.510000000000001
31797,4.09
32801,4.920000000000001
33804,4.930000000000001
34807,4.74
35810,4.2700000000000005
36813,4.920000000000001
37817,4.880000000000001
38819,3.92
39824,4.28
40827,4.510000000000001
41830,4.75
42833,4.420000000000001
43836,4.4
44840,4.470000000000001
45844,5.220000000000001
46847,5.12
47850,4.2
48854,4.53
49857,5.1000000000000005
50860,4.32
51863,4.96
52868,4.140000000000001
53871,5.19
54874,5.3500000000000005
55878,4.99
56881,5.25
57885,5.58
58887,4.930000000000001
59891,4.630000000000001
60894,5.2700000000000005
61897,4.96
62900,4.760000000000001
63904,5.48
64908,4.95
65910,4.98
66913,5.090000000000001
67916,5.83
68920,4.87
69923,4.45
70927,5.21
71931,5.130000000000001
72935,4.99
73938,4.98
74941,5.24
75945,4.95
76948,5.1000000000000005
77952,5.44
78955,4.05
79958,4.390000000000001
80961,4.94
81968,4.53
82969,4.340000000000001
83973,4.340000000000001
84976,4.630000000000001
85978,4.79
86982,4.95
87984,4.54
88989,4.300000000000001
89995,4.83
90997,4.670000000000001
92000,4.380000000000001
93002,4.24
94006,4.73
95009,4.62
96014,5.010000000000001
97017,4.78
98020,4.300000000000001
99023,4.640000000000001
100026,5.21
101030,4.75
102033,4.65
103036,5.08
104039,4.590000000000001
105044,4.69
106047,5.16
107051,4.7700000000000005
108055,4.95
109059,4.930000000000001
110062,5.16
111065,4.670000000000001
112068,4.74
113071,5.2700000000000005
114074,4.470000000000001
115078,5.36
116081,4.41
117085,4.640000000000001
118089,3.8
119094,4.57
120098,4.5200000000000005
121102,4.17
122103,4.630000000000001
123106,4.380000000000001
124110,4.45
125113,4.09
126117,4.79
127120,4.220000000000001
128124,4.21
129126,4.420000000000001
130130,3.84
