timestamp_ms,relative_pitch_deg
766,0.0
1768,-0.5100000000000002
2771,6.07
3774,6.57
4778,9.549999999999999
5782,8.82
6786,9.62
7789,9.299999999999999
8793,8.74
9796,8.7
10798,7.549999999999999
11802,8.62
12805,8.28
13809,7.719999999999999
14812,7.639999999999999
15815,7.869999999999999
16817,8.08
17821,7.779999999999999
18824,8.399999999999999
19828,8.809999999999999
20831,8.209999999999999
21834,8.11
22838,9.149999999999999
23841,7.969999999999999
24844,8.0
25847,7.289999999999999
26852,7.809999999999999
27855,7.539999999999999
28859,7.979999999999999
29862,7.649999999999999
30866,6.889999999999999
31870,7.27
32873,7.619999999999999
33879,7.549999999999999
34881,7.629999999999999
35885,8.09
36889,7.529999999999999
37892,8.01
38894,8.18
39898,8.84
40901,8.77
41904,8.74
42907,8.2
43910,8.16
44914,8.559999999999999
45916,8.889999999999999
46920,8.37
47923,8.16
48926,7.9399999999999995
49930,8.649999999999999
50933,8.26
51937,8.18
52944,8.76
53943,7.82
54946,7.74
55948,8.049999999999999
56953,8.209999999999999
57956,8.0
58960,8.16
59964,8.049999999999999
60968,8.389999999999999
61969,7.58
62973,8.26
63976,7.889999999999999
64979,8.02
65983,7.389999999999999
66986,8.2
67990,7.76
68992,7.85
69997,7.82
70998,7.77
72002,7.25
73004,7.049999999999999
74009,7.369999999999999
75013,7.49
76015,6.949999999999999
77019,7.83
78021,7.469999999999999
79025,7.619999999999999
80028,7.469999999999999
81032,6.649999999999999
82034,6.67
83039,7.01
84043,7.379999999999999
85046,6.76
86050,7.459999999999999
87052,6.9399999999999995
88056,6.399999999999999
89058,6.629999999999999
90062,6.889999999999999
91065,6.9399999999999995
92068,6.379999999999999
93072,6.109999999999999
94076,6.729999999999999
95078,6.979999999999999
96081,6.6
97084,7.24
98087,6.279999999999999
99091,6.74
100093,6.67
101096,6.289999999999999
102100,6.139999999999999
103102,6.399999999999999
104106,6.59
105109,6.41
106113,6.27
107116,6.77
108118,6.779999999999999
109122,6.209999999999999
110125,6.07
111129,6.729999999999999
112132,5.969999999999999
113136,6.27
114139,6.59
115143,6.309999999999999
116145,6.26
117149,5.99
118153,6.51
119156,5.899999999999999
120160,6.389999999999999
121163,6.1899999999999995
122167,5.300000000000001
123170,6.389999999999999
124174,6.43
125176,6.219999999999999
126179,6.1
127183,5.66
128186,5.649999999999999
129190,6.07
130193,6.01
131197,5.879999999999999
132200,5.809999999999999
