timestamp_ms,relative_pitch_deg
1074,0.0
3074,1.22
4074,1.37
5074,0.9
6075,-0.06
7075,0.65
8076,0.89
9076,0.69
10077,0.010000000000000009
11077,0.54
12078,0.72
13078,-0.020000000000000018
14078,0.49
15079,0.14
16079,0.14
17080,-0.25
18080,0.61
19080,0.51
20080,0.55
21080,-0.31999999999999995
22080,0.09999999999999998
23080,-2.9
24080,19.02
25080,0.74
26080,0.79
27080,0.28
28080,1.92
29080,1.3900000000000001
30080,24.959999999999997
31080,2.01
32080,1.4300000000000002
33080,1.5699999999999998
34080,7.7
35080,3.3
36080,2.29
37080,2.13
38080,2.5
39080,1.8399999999999999
40080,18.54
41080,3.83
42080,3.1999999999999997
43080,0.73
44081,2.9099999999999997
45082,2.13
46083,2.27
47083,1.8399999999999999
48083,1.5499999999999998
49083,2.46
50083,3.51
51083,2.85
52083,26.8
53084,-4.8500000000000005
54084,8.42
55084,3.6999999999999997
56085,4.01
57085,3.33
58086,3.07
59086,4.2
60087,3.52
61088,3.21
62088,3.4499999999999997
63088,3.12
64088,3.59
65088,2.83
66088,3.57
67088,3.06
68089,2.6799999999999997
69089,3.85
70090,2.53
71090,-4.97
72090,3.26
73091,2.92
74091,2.4499999999999997
75092,2.53
76092,1.9100000000000001
77092,2.8
78092,2.4899999999999998
79093,2.44
80093,2.82
81093,2.63
82093,2.78
83093,3.23
84093,2.7399999999999998
85093,3.23
86093,3.59
87093,1.83
88094,2.19
89095,2.27
90095,3.35
91095,2.5
92095,3.01
93095,2.1
94095,2.26
95095,2.6399999999999997
96095,2.21
97096,2.6999999999999997
98096,2.58
99096,1.8399999999999999
100096,2.18
101096,2.4099999999999997
102096,2.57
103096,3.28
104096,2.4
105097,2.4099999999999997
106097,1.8900000000000001
107097,2.6399999999999997
108097,2.3899999999999997
109097,2.62
110097,3.56
111098,2.8899999999999997
