timestamp_ms,relative_pitch_deg
3210,0.0
4211,13.530000000000001
5211,-3.3000000000000003
6211,-0.74
7211,0.29000000000000004
8211,-0.9
9211,-1.0
10211,-2.97
11211,-0.63
12212,-3.23
13212,-0.64
14212,-8.41
15212,-3.2
16212,-0.43
17212,-1.3199999999999998
18212,-0.05999999999999994
19212,-0.71
20213,-0.57
21213,-0.63
22214,-0.030000000000000027
23215,-0.27
24215,-0.64
25216,-0.59
26217,-1.6099999999999999
27217,-0.53
28218,-0.5
29218,-0.39
30219,-0.5
31219,-10.75
32219,-0.06999999999999995
33219,0.16000000000000003
34220,0.030000000000000027
35220,-1.05
36221,-0.31
37221,-0.51
38221,-0.2
39221,-1.8900000000000001
40221,-2.5
41222,1.1099999999999999
42222,0.10999999999999999
43222,-0.58
44222,10.32
45222,0.62
46223,0.20999999999999996
47223,2.6
48224,-9.239999999999998
49224,0.63
50224,1.8899999999999997
51224,1.31
52224,1.6999999999999997
53224,1.37
54224,1.9699999999999998
55224,1.3399999999999999
56225,1.06
57225,0.5599999999999999
58225,2.46
59225,1.92
60225,0.85
61225,1.7999999999999998
62225,1.8899999999999997
63225,1.0899999999999999
64225,0.9400000000000001
65225,1.3599999999999999
66225,0.92
67225,1.5299999999999998
68225,1.5899999999999999
69226,0.7300000000000001
70226,0.82
71226,0.9600000000000001
72226,1.4299999999999997
73227,1.3199999999999998
74227,1.94
75228,1.35
76228,0.7400000000000001
77229,1.3399999999999999
78229,0.88
79229,0.7000000000000001
80229,2.9699999999999998
81229,0.7799999999999999
82229,1.1600000000000001
83229,-2.41
84229,0.83
85230,1.08
86230,1.23
87230,0.4900000000000001
88230,1.19
89230,0.7100000000000001
90230,0.9500000000000001
91231,2.63
92231,1.7799999999999998
93231,1.38
94231,1.12
95232,1.17
96233,1.2799999999999998
97233,2.12
98233,0.89
99233,1.5299999999999998
100234,1.5299999999999998
101234,2.62
102234,2.37
103234,1.6799999999999997
104235,2.6599999999999997
105235,1.4499999999999997
106236,1.2599999999999998
107237,1.5099999999999998
108238,1.7999999999999998
109239,1.63
110239,0.7100000000000001
111239,1.13
