timestamp_ms,relative_pitch_deg
0,1.55160477464384
1000,-1.8112357108318387
2000,0.09826875053675899
3000,-4.43230447642582
4000,0.6232432712728553
5000,-1.0886243936610862
6000,2.334141518314068
7000,-3.2038219134918853
8000,3.9029207807022672
9000,0.4235461504694449
10000,-2.8798510635726062
11000,4.710165761153531
12000,1.8136597431187917
13000,1.7283735027420715
14000,-1.7190195553469536
15000,2.0617880300755598
16000,-0.5603678866183435
17000,-3.573131207844056
18000,4.39314639688671
19000,1.2069747071927512
20000,0.6981679916447936
21000,3.006577878015598
22000,3.1759280904757254
23000,0.5141125152086659
24000,2.2720533169348025
25000,3.6621311252405224
26000,2.473667422347657
27000,-1.460881948743895
28000,3.0944036594769884
29000,-2.102576825671142
30000,1.6114681529687749
31000,-2.749855402743658
32000,1.1714255451167794
33000,2.5755285950921074
34000,-1.605668873188555
35000,1.1582883322990876
36000,3.2638107093677675
37000,1.060402638068794
38000,-0.3916478222907891
39000,4.4955535443277235
40000,-3.9950033593312373
41000,-3.229862520087586
42000,4.386348301838126
43000,4.787519010017601
44000,1.1233424791964906
45000,2.192890318423201
46000,-0.35355458556981834
47000,-4.319404428414434
48000,-3.780250428921815
49000,1.3209423532052336
50000,-0.5317323412912023
51000,-4.243331828591898
52000,-3.896821420495258
53000,-2.3963745635004496
54000,4.894743653995512
55000,2.3422410272364846
56000,-3.7926804175369333
57000,-0.6962867329238058
58000,3.2323151415025
59000,-3.0888608734422007
60000,-1.094966087153857
61000,-4.550045782862629
62000,-1.7329899971150042
63000,-3.023368631573591
64000,-4.837444430719085
65000,4.568850158973937
66000,3.7951736498649282
67000,-0.8930378600411251
68000,-0.3224651900395852
69000,-3.2608239463500754
70000,-4.298129340535837
71000,-3.12956512037625
72000,-3.5084725000170716
73000,4.797534756253279
74000,4.224951107410126
75000,4.170263238406038
76000,-4.198968375715143
77000,-1.1951628376774046
78000,-2.168406200122579
79000,-3.8067583189839214
80000,-1.9207696130217755
81000,-3.35269887170905
82000,3.052302712952251
83000,-0.009727942170254522
84000,2.3883265727506586
85000,0.09575536326536138
86000,-4.108632051328469
87000,0.315102299785039
88000,-2.778891258609606
89000,-0.05200331955563797
90000,2.9820573243193724
91000,1.7348932432587727
92000,4.3673980013173175
93000,2.3410799010483094
94000,-1.2689018705364097
95000,1.949118134199006
96000,-3.4995150701544384
97000,-0.05714778290995959
98000,2.9762405173575077
99000,2.973025513593348
