timestamp_ms,relative_pitch_deg
4,0.0
1707,-3.52
2711,-2.48
3713,2.7499999999999996
4716,1.0
5721,2.2099999999999995
6723,0.6999999999999997
7726,2.39
8729,7.08
9733,0.1599999999999997
10735,0.5099999999999998
11740,17.58
12743,43.67
13747,38.43
14751,38.51
15754,38.62
16758,38.269999999999996
17761,38.65
18764,39.33
19766,39.62
20770,38.87
21774,38.94
22776,38.11
23780,38.589999999999996
24783,38.92
25786,38.81
26789,38.42
27793,38.089999999999996
28796,35.42
29799,36.41
30804,38.37
31806,38.2
32810,43.15
33813,37.78
34818,37.589999999999996
35820,37.7
36824,38.13
37827,38.31
38831,38.769999999999996
39835,37.73
40839,37.44
41843,37.43
42846,37.16
43850,36.79
44853,37.089999999999996
45855,35.41
46858,40.91
47861,37.39
48865,40.4
49869,36.5
50873,37.2
51875,37.01
52879,36.41
53881,35.13
54884,39.75
55888,36.7
56891,44.4
57894,39.16
58898,36.45
59902,35.6
60906,35.5
61909,36.83
62911,37.93
63915,37.76
64918,37.32
65923,36.19
66927,37.03
67930,36.85
68934,36.519999999999996
69937,36.1
70939,36.26
71942,35.69
72946,34.93
73949,35.3
74954,30.72
75957,36.339999999999996
76959,35.8
77964,35.75
78966,35.11
79970,33.39
80973,35.94
81977,34.23
82980,33.56
83984,33.8
84989,34.35
85991,33.56
86994,32.83
87997,33.38
89001,33.69
90004,33.78
91008,33.15
92012,33.4
93016,33.67
94019,33.1
95022,33.81
96026,33.74
97029,36.61
98033,37.24
99035,36.38
100038,37.07
101042,34.43
102045,35.29
103050,34.16
104052,35.42
105056,36.75
106058,35.75
107062,35.44
108064,34.55
109067,34.78
110071,35.269999999999996
111074,35.15
112078,34.519999999999996
113081,34.73
114085,34.71
115089,34.86
116093,34.68
117095,34.7
118099,34.44
119101,35.22
120105,34.88
121108,34.93
122111,35.67
123114,35.81
124117,36.019999999999996
125121,35.74
126124,35.17
127127,35.64
128131,35.69
129133,36.519999999999996
130136,37.45
131140,39.21
132144,39.089999999999996
133146,38.51
134150,37.86
135154,38.45
136157,37.88
137162,38.21
138166,38.06
139170,38.31
140172,37.69
141176,37.2
142178,35.269999999999996
143183,36.33
