timestamp_ms,relative_pitch_deg
7481,0.0
8481,0.04
9482,1.46
10482,-1.71
11482,2.1700000000000004
12483,0.13999999999999999
13483,-0.060000000000000005
14483,0.09000000000000001
15483,-0.26
16483,0.11
17483,-0.52
18483,-0.76
19483,0.39999999999999997
20484,-0.060000000000000005
21484,0.65
22484,-0.63
23485,1.84
24486,0.32
25487,0.64
26488,0.44
27488,-0.37
28488,0.24
29488,-0.91
30488,-0.16
31488,-0.26
32488,-0.05
33488,-0.34
34488,-0.14
35488,-0.91
36488,-0.2
37488,-1.05
38489,-0.34
39489,-0.3
40489,-0.96
41489,-0.16
42489,-0.43
43489,-0.19
44489,0.38
45490,-1.21
46490,-0.33
47490,0.32
48490,0.11
49490,-0.56
50490,-0.71
51491,-0.59
52491,-0.77
53491,-0.43
54491,0.07
55491,-0.15000000000000002
56491,-0.37
57491,-0.3
58491,-0.04
59491,0.22
60491,-0.35000000000000003
61491,-0.47000000000000003
62491,0.060000000000000005
63492,0.51
64492,-0.18000000000000002
65492,-0.48
66492,0.16
67492,0.11
68493,0.07
69493,0.77
70494,0.37
71494,-0.5700000000000001
72494,-2.84
73494,-0.28
74494,-1.1300000000000001
75495,0.16999999999999998
76495,-0.13
77495,0.82
78495,-0.15000000000000002
79495,0.26
80495,0.87
81495,0.24
82495,0.41
83495,0.91
84496,-0.43
85496,0.64
86497,0.83
87497,1.58
88498,0.99
89498,0.73
90499,0.19999999999999998
91499,0.78
92499,0.83
93499,0.38
94500,0.37
95500,0.95
96500,0.67
97500,0.78
98501,0.19999999999999998
99501,0.27
100501,0.11
101501,0.45
102501,0.32
103501,0.13999999999999999
104501,0.36
105501,-0.15000000000000002
106501,0.29
107501,0.58
108502,0.13
109502,0.85
110502,0.99
111502,0.78
112502,-0.31
113502,0.08
114502,0.37
